date,FII_Net,DII_Net,FII_Monthly,DII_Monthly,Month
2019-01-01,5.55,93.34,127.67,2146.87,Jan-19
2019-01-02,5.55,93.34,127.67,2146.87,Jan-19
2019-01-03,5.55,93.34,127.67,2146.87,Jan-19
2019-01-04,5.55,93.34,127.67,2146.87,Jan-19
2019-01-07,5.55,93.34,127.67,2146.87,Jan-19
2019-01-08,5.55,93.34,127.67,2146.87,Jan-19
2019-01-09,5.55,93.34,127.67,2146.87,Jan-19
2019-01-10,5.55,93.34,127.67,2146.87,Jan-19
2019-01-11,5.55,93.34,127.67,2146.87,Jan-19
2019-01-14,5.55,93.34,127.67,2146.87,Jan-19
2019-01-15,5.55,93.34,127.67,2146.87,Jan-19
2019-01-16,5.55,93.34,127.67,2146.87,Jan-19
2019-01-17,5.55,93.34,127.67,2146.87,Jan-19
2019-01-18,5.55,93.34,127.67,2146.87,Jan-19
2019-01-21,5.55,93.34,127.67,2146.87,Jan-19
2019-01-22,5.55,93.34,127.67,2146.87,Jan-19
2019-01-23,5.55,93.34,127.67,2146.87,Jan-19
2019-01-24,5.55,93.34,127.67,2146.87,Jan-19
2019-01-25,5.55,93.34,127.67,2146.87,Jan-19
2019-01-28,5.55,93.34,127.67,2146.87,Jan-19
2019-01-29,5.55,93.34,127.67,2146.87,Jan-19
2019-01-30,5.55,93.34,127.67,2146.87,Jan-19
2019-01-31,5.55,93.34,127.67,2146.87,Jan-19
2019-02-01,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-04,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-05,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-06,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-07,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-08,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-11,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-12,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-13,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-14,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-15,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-18,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-19,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-20,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-21,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-22,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-25,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-26,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-27,678.23,-28.29,13564.57,-565.89,Feb-19
2019-02-28,678.23,-28.29,13564.57,-565.89,Feb-19
2019-03-01,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-04,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-05,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-06,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-07,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-08,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-11,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-12,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-13,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-14,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-15,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-18,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-19,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-20,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-21,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-22,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-25,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-26,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-27,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-28,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-03-29,1541.5,-663.35,32371.43,-13930.25,Mar-19
2019-04-01,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-02,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-03,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-04,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-05,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-08,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-09,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-10,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-11,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-12,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-15,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-16,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-17,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-18,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-19,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-22,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-23,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-24,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-25,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-26,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-29,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-04-30,579.52,-191.79,12749.55,-4219.46,Apr-19
2019-05-01,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-02,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-03,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-06,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-07,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-08,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-09,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-10,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-13,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-14,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-15,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-16,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-17,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-20,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-21,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-22,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-23,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-24,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-27,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-28,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-29,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-30,-92.86,231.15,-2135.85,5316.34,May-19
2019-05-31,-92.86,231.15,-2135.85,5316.34,May-19
2019-06-03,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-04,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-05,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-06,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-07,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-10,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-11,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-12,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-13,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-14,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-17,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-18,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-19,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-20,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-21,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-24,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-25,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-26,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-27,-34.42,182.17,-688.5,3643.31,Jun-19
2019-06-28,-34.42,182.17,-688.5,3643.31,Jun-19
2019-07-01,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-02,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-03,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-04,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-05,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-08,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-09,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-10,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-11,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-12,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-15,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-16,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-17,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-18,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-19,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-22,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-23,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-24,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-25,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-26,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-29,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-30,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-07-31,-733.48,886.72,-16870.13,20394.52,Jul-19
2019-08-01,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-02,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-05,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-06,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-07,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-08,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-09,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-12,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-13,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-14,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-15,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-16,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-19,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-20,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-21,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-22,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-23,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-26,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-27,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-28,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-29,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-08-30,-674.03,951.53,-14828.76,20933.59,Aug-19
2019-09-02,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-03,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-04,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-05,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-06,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-09,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-10,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-11,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-12,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-13,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-16,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-17,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-18,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-19,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-20,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-23,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-24,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-25,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-26,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-27,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-09-30,-315.43,594.8,-6624.05,12490.81,Sep-19
2019-10-01,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-02,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-03,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-04,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-07,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-08,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-09,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-10,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-11,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-14,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-15,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-16,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-17,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-18,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-21,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-22,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-23,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-24,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-25,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-28,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-29,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-30,373.72,206.89,8595.66,4758.48,Oct-19
2019-10-31,373.72,206.89,8595.66,4758.48,Oct-19
2019-11-01,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-04,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-05,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-06,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-07,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-08,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-11,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-12,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-13,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-14,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-15,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-18,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-19,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-20,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-21,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-22,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-25,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-26,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-27,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-28,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-11-29,615.47,-379.54,12924.93,-7970.29,Nov-19
2019-12-02,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-03,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-04,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-05,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-06,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-09,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-10,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-11,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-12,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-13,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-16,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-17,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-18,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-19,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-20,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-23,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-24,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-25,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-26,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-27,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-30,31.55,-33.67,694.12,-740.76,Dec-19
2019-12-31,31.55,-33.67,694.12,-740.76,Dec-19
2020-01-01,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-02,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-03,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-06,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-07,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-08,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-09,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-10,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-13,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-14,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-15,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-16,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-17,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-20,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-21,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-22,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-23,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-24,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-27,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-28,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-29,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-30,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-01-31,-233.02,46.67,-5359.51,1073.49,Jan-20
2020-02-03,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-04,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-05,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-06,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-07,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-10,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-11,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-12,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-13,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-14,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-17,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-18,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-19,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-20,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-21,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-24,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-25,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-26,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-27,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-02-28,-634.21,846.65,-12684.3,16933.03,Feb-20
2020-03-02,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-03,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-04,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-05,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-06,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-09,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-10,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-11,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-12,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-13,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-16,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-17,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-18,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-19,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-20,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-23,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-24,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-25,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-26,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-27,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-30,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-03-31,-2991.67,2527.05,-65816.7,55595.18,Mar-20
2020-04-01,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-02,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-03,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-06,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-07,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-08,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-09,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-10,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-13,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-14,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-15,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-16,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-17,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-20,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-21,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-22,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-23,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-24,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-27,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-28,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-29,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-04-30,-236.75,-5.32,-5208.5,-117.0,Apr-20
2020-05-01,662.59,585.39,13914.49,12293.19,May-20
2020-05-04,662.59,585.39,13914.49,12293.19,May-20
2020-05-05,662.59,585.39,13914.49,12293.19,May-20
2020-05-06,662.59,585.39,13914.49,12293.19,May-20
2020-05-07,662.59,585.39,13914.49,12293.19,May-20
2020-05-08,662.59,585.39,13914.49,12293.19,May-20
2020-05-11,662.59,585.39,13914.49,12293.19,May-20
2020-05-12,662.59,585.39,13914.49,12293.19,May-20
2020-05-13,662.59,585.39,13914.49,12293.19,May-20
2020-05-14,662.59,585.39,13914.49,12293.19,May-20
2020-05-15,662.59,585.39,13914.49,12293.19,May-20
2020-05-18,662.59,585.39,13914.49,12293.19,May-20
2020-05-19,662.59,585.39,13914.49,12293.19,May-20
2020-05-20,662.59,585.39,13914.49,12293.19,May-20
2020-05-21,662.59,585.39,13914.49,12293.19,May-20
2020-05-22,662.59,585.39,13914.49,12293.19,May-20
2020-05-25,662.59,585.39,13914.49,12293.19,May-20
2020-05-26,662.59,585.39,13914.49,12293.19,May-20
2020-05-27,662.59,585.39,13914.49,12293.19,May-20
2020-05-28,662.59,585.39,13914.49,12293.19,May-20
2020-05-29,662.59,585.39,13914.49,12293.19,May-20
2020-06-01,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-02,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-03,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-04,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-05,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-08,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-09,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-10,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-11,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-12,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-15,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-16,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-17,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-18,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-19,249.68,110.65,5492.95,2434.4,Jun-20
2020-06-22,249.68,110.65,5492.95,2434.4,Jun-20
